#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  238
#! SET periodic_phi true
   -3.141592654   76.441676990   42.427568451
   -3.115192715   77.536381311   40.256422146
   -3.088792777   78.597418210   39.043252450
   -3.062392839   79.619825606   38.329953461
   -3.035992901   80.627350419   37.793892474
   -3.009592962   81.622822358   37.122658586
   -2.983193024   82.592731710   35.858727681
   -2.956793086   83.516585236   33.828512280
   -2.930393147   84.385141470   31.124626267
   -2.903993209   85.164839525   27.747380503
   -2.877593271   85.850491487   24.009754466
   -2.851193333   86.436593996   20.528465208
   -2.824793394   86.948272104   17.436429049
   -2.798393456   87.382129221   15.028236081
   -2.771993518   87.749811348   13.158134015
   -2.745593580   88.082900029   12.153558245
   -2.719193641   88.389675706   11.318476960
   -2.692793703   88.681924794   10.464110855
   -2.666393765   88.945020870    9.346957904
   -2.639993827   89.182660132    8.053610679
   -2.613593888   89.371187162    6.143119427
   -2.587193950   89.504215388    3.950508500
   -2.560794012   89.577864206    1.366901149
   -2.534394073   89.575975411   -1.305183484
   -2.507994135   89.516382683   -3.203672619
   -2.481594197   89.410216314   -4.789506731
   -2.455194259   89.271047846   -5.586270863
   -2.428794320   89.119043475   -5.787194578
   -2.402394382   88.965256673   -5.591174421
   -2.375994444   88.826470051   -5.229878139
   -2.349594506   88.696016054   -4.904850791
   -2.323194567   88.568984484   -5.037679275
   -2.296794629   88.424830021   -5.759065041
   -2.270394691   88.253891121   -6.914609021
   -2.243994753   88.055221685   -8.314771636
   -2.217594814   87.815612137   -9.797340018
   -2.191194876   87.545977979  -10.804417846
   -2.164794938   87.248309582  -11.074827938
   -2.138395000   86.957275175  -10.848014894
   -2.111995061   86.687677597   -9.568721130
   -2.085595123   86.456263086   -7.722818055
   -2.059195185   86.278221860   -5.670866303
   -2.032795246   86.158090648   -3.550875467
   -2.006395308   86.080310823   -1.772142307
   -1.979995370   86.052699656   -0.649460264
   -1.953595432   86.046261218   -0.037451983
   -1.927195493   86.050324122    0.246210477
   -1.900795555   86.066301166    0.902424749
   -1.874395617   86.101937749    1.672656161
   -1.847995679   86.161203028    2.814184005
   -1.821595740   86.256341503    4.408974288
   -1.795195802   86.396200505    6.559354267
   -1.768795864   86.599000539    8.615117871
   -1.742395926   86.851620708   10.556442013
   -1.715995987   87.156358409   12.268529517
   -1.689596049   87.497913329   13.262697880
   -1.663196111   87.851661979   13.605087164
   -1.636796172   88.209479247   13.264434917
   -1.610396234   88.553663587   12.411816517
   -1.583996296   88.869904031   11.281411756
   -1.557596358   89.144015514    9.887090443
   -1.531196419   89.384128374    8.281067851
   -1.504796481   89.582096430    6.805435799
   -1.478396543   89.744565371    5.392929956
   -1.451996605   89.866931624    4.202713749
   -1.425596666   89.960314220    3.243530510
   -1.399196728   90.040445022    2.385826165
   -1.372796790   90.087141934    1.050010043
   -1.346396852   90.094001722   -0.671839876
   -1.319996913   90.042251925   -3.132339858
   -1.293596975   89.916092187   -6.444369786
   -1.267197037   89.694326753  -10.372264508
   -1.240797098   89.366608419  -14.799232498
   -1.214397160   88.915089729  -19.038745285
   -1.187997222   88.356781190  -22.839586911
   -1.161597284   87.712091302  -25.734952665
   -1.135197345   87.011178581  -27.366939646
   -1.108797407   86.274252809  -27.888552292
   -1.082397469   85.529459922  -27.951648532
   -1.055997531   84.799890094  -27.375367371
   -1.029597592   84.084258571  -26.751741562
   -1.003197654   83.378354074  -26.573021392
   -0.976797716   82.666443929  -26.778626094
   -0.950397778   81.945718673  -27.614508939
   -0.923997839   81.197077637  -28.958907531
   -0.897597901   80.412840821  -30.626295327
   -0.871197963   79.572496232  -32.436341249
   -0.844798024   78.689953291  -34.316967836
   -0.818398086   77.755381372  -36.101554692
   -0.791998148   76.775617516  -37.641454144
   -0.765598210   75.748319649  -39.164331110
   -0.739198271   74.692924532  -40.600118895
   -0.712798333   73.601452897  -41.540497069
   -0.686398395   72.492629630  -42.108693755
   -0.659998457   71.372575903  -42.016123920
   -0.633598518   70.267828541  -41.458995687
   -0.607198580   69.184893513  -40.265385303
   -0.580798642   68.138618708  -38.749206943
   -0.554398704   67.124402230  -37.364000434
   -0.527998765   66.161822082  -36.036583652
   -0.501598827   65.218355193  -35.120991280
   -0.475198889   64.290125305  -34.459824404
   -0.448798951   63.372355820  -34.427960086
   -0.422399012   62.460468698  -34.287025169
   -0.395999074   61.561489150  -33.776731636
   -0.369599136   60.677659240  -32.682534898
   -0.343199197   59.837669073  -30.698465405
   -0.316799259   59.057044445  -27.969312294
   -0.290399321   58.359399865  -24.578967982
   -0.263999383   57.752026409  -21.032839966
   -0.237599444   57.244687245  -17.360167670
   -0.211199506   56.825020872  -14.024016712
   -0.184799568   56.485735682  -11.337318413
   -0.158399630   56.221209145   -9.228844975
   -0.131999691   55.997114101   -7.375596472
   -0.105599753   55.821137878   -5.663377828
   -0.079199815   55.692481180   -3.911935614
   -0.052799877   55.619849059   -1.627806646
   -0.026399938   55.616332342    1.054159608
    0.000000000   55.681019898    3.795368278
