#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  135
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  52
#! SET periodic_psi true
   -3.141592654   -3.141592654  -51.567276943  -52.637483702   17.701433527
   -3.095050540   -3.141592654  -53.980840912  -50.790505821   18.494148962
   -3.048508427   -3.141592654  -56.264389569  -47.055172036   19.142494249
   -3.001966313   -3.141592654  -58.329537696  -41.440915825   19.290988961
   -2.955424200   -3.141592654  -60.092612790  -34.087427384   18.911081093
   -2.908882087   -3.141592654  -61.489612214  -26.088231937   18.271954094
   -2.862339973   -3.141592654  -62.532289781  -19.192226923   17.736204047
   -2.815797860   -3.141592654  -63.316361572  -15.130875829   17.521153608
   -2.769255746   -3.141592654  -63.979771258  -13.832529755   17.574117338
   -2.722713633   -3.141592654  -64.611462380  -13.319215729   17.694104501
   -2.676171520   -3.141592654  -65.188432299  -11.162224330   17.703258529
   -2.629629406   -3.141592654  -65.606376490   -6.508921016   17.576404233
   -2.583087293   -3.141592654  -65.768094572   -0.652439223   17.428630132
   -2.536545180   -3.141592654  -65.671185952    4.386998700   17.392254357
   -2.490003066   -3.141592654  -65.389684546    7.193513174   17.514843230
   -2.443460953   -3.141592654  -65.024961606    8.193808510   17.779738921
   -2.396918839   -3.141592654  -64.622733048    8.980471749   18.165110810
   -2.350376726   -3.141592654  -64.162548713   10.843300655   18.681639573
   -2.303834613   -3.141592654  -63.591191788   13.566197791   19.328211928
   -2.257292499   -3.141592654  -62.896079211   15.956355877   20.044959270
   -2.210750386   -3.141592654  -62.126163326   16.604670814   20.738263691
   -2.164208272   -3.141592654  -61.376779084   15.099534404   21.348725655
   -2.117666159   -3.141592654  -60.734294487   12.177352046   21.851512086
   -2.071124046   -3.141592654  -60.234860710    9.180790488   22.240606667
   -2.024581932   -3.141592654  -59.853528318    7.283460114   22.445833693
   -1.978039819   -3.141592654  -59.523826513    6.925166751   22.384581280
   -1.931497706   -3.141592654  -59.178989856    7.873635996   22.077004220
   -1.884955592   -3.141592654  -58.777557209    9.203763815   21.698001177
   -1.838413479   -3.141592654  -58.320655129   10.141550118   21.504541627
   -1.791871365   -3.141592654  -57.834794254   10.496229014   21.628046054
   -1.745329252   -3.141592654  -57.338177184   10.695115943   22.009001964
   -1.698787139   -3.141592654  -56.826875600   11.161321054   22.456038242
   -1.652245025   -3.141592654  -56.288135213   11.848328805   22.811003164
   -1.605702912   -3.141592654  -55.724834932   12.075823575   23.072760728
   -1.559160798   -3.141592654  -55.171505445   11.321305444   23.367794924
   -1.512618685   -3.141592654  -54.675359590    9.787603568   23.887775043
   -1.466076572   -3.141592654  -54.249496629    8.458270019   24.801103924
   -1.419534458   -3.141592654  -53.852553589    8.843937569   26.207708989
   -1.372992345   -3.141592654  -53.376606820   11.865649092   28.085564456
   -1.326450232   -3.141592654  -52.697094884   17.570210549   30.292978634
   -1.279908118   -3.141592654  -51.715710169   24.513552651   32.646410185
   -1.233366005   -3.141592654  -50.419330334   30.698718976   34.999787349
   -1.186823891   -3.141592654  -48.883432311   34.701997951   37.339666671
   -1.140281778   -3.141592654  -47.215834825   36.556570609   39.738506517
   -1.093739665   -3.141592654  -45.481574851   37.820503553   42.252869987
   -1.047197551   -3.141592654  -43.662495291   40.547457083   44.817483151
   -1.000655438   -3.141592654  -41.663341400   45.547117276   47.223863639
   -0.954113324   -3.141592654  -39.385197985   52.430783555   49.203489241
   -0.907571211   -3.141592654  -36.764380575   60.026949074   50.478536567
   -0.861029098   -3.141592654  -33.794812034   67.247735896   50.854755839
   -0.814486984   -3.141592654  -30.521999360   72.836692352   50.298869039
   -0.767944871   -3.141592654  -27.053057072   75.455695748   48.963788335
   -0.721402757   -3.141592654  -23.551288852   74.126534772   47.139644175
   -0.674860644   -3.141592654  -20.201178349   69.133893439   45.087389701
   -0.628318531   -3.141592654  -17.141606624   62.028958083   42.842858181
   -0.581776417   -3.141592654  -14.424349914   54.750371068   40.223327057
