#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  57
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654   97.369980636   46.495905480  -13.940267136
   -3.031361332   -3.141592654  102.026922757   37.447332441  -14.953775479
   -2.921130011   -3.141592654  105.617988028   27.230429678  -15.731115366
   -2.810898690   -3.141592654  108.072915076   16.804017334  -16.341425789
   -2.700667369   -3.141592654  109.416322066    7.145831595  -16.782435053
   -2.590436048   -3.141592654  109.759992655   -1.084477223  -17.081349868
   -2.480204727   -3.141592654  109.310912830   -7.297841509  -17.324297363
   -2.369973405   -3.141592654  108.289922537  -11.256222738  -17.568782334
   -2.259742084   -3.141592654  106.958713450  -12.987521673  -17.903220931
   -2.149510763   -3.141592654  105.564850131  -12.783058221  -18.366796324
   -2.039279442   -3.141592654  104.263164211  -11.320666002  -19.109344477
   -1.929048121   -3.141592654  103.143458984   -9.453785981  -20.163958963
   -1.818816799   -3.141592654  102.196086030   -7.994221256  -21.501731223
   -1.708585478   -3.141592654  101.345356263   -7.554995630  -23.092669619
   -1.598354157   -3.141592654  100.451532831   -8.718274303  -24.877682425
   -1.488122836   -3.141592654   99.326404145  -11.599652743  -26.655763168
   -1.377891515   -3.141592654   97.772052923  -16.124387624  -28.369022499
   -1.267660194   -3.141592654   95.652334294  -22.030985730  -29.774184190
   -1.157428872   -3.141592654   92.847644414  -28.529834582  -30.744705138
   -1.047197551   -3.141592654   89.313779129  -34.842689474  -31.145399259
   -0.936966230   -3.141592654   85.137046043  -40.457965268  -30.895669940
   -0.826734909   -3.141592654   80.432326422  -44.638518797  -29.979515862
   -0.716503588   -3.141592654   75.371481903  -46.811762108  -28.375797226
   -0.606272266   -3.141592654   70.194665509  -46.668764526  -26.147326898
   -0.496040945   -3.141592654   65.194831611  -43.923730082  -23.385552511
   -0.385809624   -3.141592654   60.629449061  -38.549524797  -20.092880677
   -0.275578303   -3.141592654   56.809932194  -30.709227880  -16.430477113
   -0.165346982   -3.141592654   53.959899113  -20.721793983  -12.509547420
   -0.055115661   -3.141592654   52.293308605   -9.177695618   -8.410827213
    0.055115661   -3.141592654   51.949408181    3.250186284   -4.303727517
    0.165346982   -3.141592654   52.968695724   15.584716134   -0.301857362
    0.275578303   -3.141592654   55.272384095   26.823057699    3.544117355
    0.385809624   -3.141592654   58.704845877   35.728781268    6.994236410
    0.496040945   -3.141592654   62.955054355   41.299325755   10.037452676
    0.606272266   -3.141592654   67.608994108   42.859290305   12.573095977
    0.716503588   -3.141592654   72.199879298   40.039265117   14.484716812
    0.826734909   -3.141592654   76.242284324   32.929044677   15.760918157
    0.936966230   -3.141592654   79.299539104   22.177063055   16.328357769
    1.047197551   -3.141592654   81.030488567    9.042450620   16.258100713
    1.157428872   -3.141592654   81.234828425   -5.150036349   15.611239768
    1.267660194   -3.141592654   79.915614118  -18.671435038   14.497610937
    1.377891515   -3.141592654   77.214394888  -29.955654864   13.048576074
    1.488122836   -3.141592654   73.460590843  -37.764736542   11.382496372
    1.598354157   -3.141592654   69.076652522  -41.204610428    9.596542843
    1.708585478   -3.141592654   64.572767599  -40.009342902    7.787428648
    1.818816799   -3.141592654   60.443027636  -34.408494859    6.004020400
    1.929048121   -3.141592654   57.155114342  -24.960089527    4.274775865
    2.039279442   -3.141592654   55.059664235  -12.671153315    2.531226916
    2.149510763   -3.141592654   54.435181507    1.328928510    0.784570586
    2.259742084   -3.141592654   55.379909607   15.796472424   -0.943902790
    2.369973405   -3.141592654   57.878459684   29.470959403   -2.730886836
    2.480204727   -3.141592654   61.792630459   41.296008737   -4.548229851
    2.590436048   -3.141592654   66.862914410   50.437797640   -6.367340962
    2.700667369   -3.141592654   72.792906721   56.424579931   -8.146676098
    2.810898690   -3.141592654   79.181803575   58.901019130   -9.830358260
    2.921130011   -3.141592654   85.647868671   57.889584606  -11.386717420
    3.031361332   -3.141592654   91.825934315   53.620977645  -12.759615049

   -3.141592654   -2.938909257   94.097038984   44.885704153  -19.815336293
   -3.031361332   -2.938909257   98.590248489   36.209513338  -20.877298902
   -2.921130011   -2.938909257  102.069344388   26.457427890  -21.664215190
   -2.810898690   -2.938909257  104.456414984   16.374553563  -22.160997048
   -2.700667369   -2.938909257  105.774144899    7.004384561  -22.456786586
   -2.590436048   -2.938909257  106.114058178   -1.060531771  -22.558607293
   -2.480204727   -2.938909257  105.670075388   -7.280769251  -22.570217907
   -2.369973405   -2.938909257  104.655292373  -11.373299199  -22.534564166
   -2.259742084   -2.938909257  103.308486436  -13.356711369  -22.564997153
   -2.149510763   -2.938909257  101.837628412  -13.659125062  -22.760042422
   -2.039279442   -2.938909257  100.394492683  -12.892149352  -23.221006757
   -1.929048121   -2.938909257   99.060731119  -11.633000205  -23.976690533
   -1.818816799   -2.938909257   97.841834607  -10.767048155  -25.034317350
   -1.708585478   -2.938909257   96.650531656  -10.888436285  -26.354949978
   -1.598354157   -2.938909257   95.362598113  -12.290275363  -27.827235183
   -1.488122836   -2.938909257   93.833788396  -15.111606793  -29.315608514
   -1.377891515   -2.938909257   91.913960396  -19.353671874  -30.612452554
   -1.267660194   -2.938909257   89.473573395  -24.426688916  -31.539745181
   -1.157428872   -2.938909257   86.448889330  -29.884754195  -31.953449476
   -1.047197551   -2.938909257   82.846313492  -35.007168573  -31.723120505
   -0.936966230   -2.938909257   78.724049312  -39.164807241  -30.807671812
