#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -2.951193099   -2.792526803 -110.322408918  -32.285516707   27.768494438
   -2.760793544   -2.792526803 -114.677689279  -13.703398200   28.658110053
   -2.570393989   -2.792526803 -115.714332677    1.920739597   28.729962170
   -2.379994435   -2.792526803 -114.324857305   11.499051984   28.452873985
   -2.189594880   -2.792526803 -111.737846424   14.709894853   28.414207193
   -1.999195325   -2.792526803 -108.974454474   13.928008581   29.129927010
   -1.808795770   -2.792526803 -106.440713731   12.948863850   30.787405147
   -1.618396215   -2.792526803 -103.843821291   14.972166277   33.057200839
   -1.427996661   -2.792526803 -100.467368869   21.090350741   35.135916321
   -1.237597106   -2.792526803  -95.627642034   29.910226500   36.023232489
   -1.047197551   -2.792526803  -89.081114835   38.475468180   34.917475443
   -0.856797996   -2.792526803  -81.185081361   43.520837887   31.498271407
   -0.666398442   -2.792526803  -72.862626973   42.626329299   26.001686595
   -0.475998887   -2.792526803  -65.381158719   34.606263052   19.064745347
   -0.285599332   -2.792526803  -60.101665326   19.653585469   11.498872081
   -0.095199777   -2.792526803  -58.215541161   -0.604078680    4.070232784
    0.095199777   -2.792526803  -60.445982865  -22.885465432   -2.613607076
    0.285599332   -2.792526803  -66.727132734  -42.195299391   -8.118830781
    0.475998887   -2.792526803  -75.937249710  -52.748569561  -12.149316423
    0.666398442   -2.792526803  -85.932988569  -49.909301385  -14.520233848
    0.856797996   -2.792526803  -94.003715333  -32.760363043  -15.191360772
    1.047197551   -2.792526803  -97.742084977   -5.497269889  -14.316891012
    1.237597106   -2.792526803  -95.961586960   23.635134337  -12.254655708
    1.427996661   -2.792526803  -89.197533495   45.496252778   -9.457341363
    1.618396215   -2.792526803  -79.516067843   53.578455468   -6.302059501
    1.808795770   -2.792526803  -69.783193447   46.171833623   -2.938772292
    1.999195325   -2.792526803  -62.733102793   26.201591833    0.698262393
    2.189594880   -2.792526803  -60.231531535   -0.497641086    4.752445886
    2.379994435   -2.792526803  -62.922024940  -27.250613264    9.251254323
    2.570393989   -2.792526803  -70.233160049  -48.183234618   14.007000295
    2.760793544   -2.792526803  -80.638776789  -59.327738865   18.634626968
    2.951193099   -2.792526803  -92.093896871  -59.217944218   22.684467031

   -3.141592654   -2.443460953  -93.684526278  -45.015518704   23.483615722
   -2.951193099   -2.443460953 -100.893712755  -30.152382298   25.085657182
   -2.760793544   -2.443460953 -105.005027654  -13.198901314   25.773497561
   -2.570393989   -2.443460953 -106.056787679    1.382649141   25.786753676
   -2.379994435   -2.443460953 -104.803215872   10.764880475   25.485843333
   -2.189594880   -2.443460953 -102.300914654   14.694020307   25.289854353
   -1.999195325   -2.443460953  -99.419465217   15.237640351   25.529091210
   -1.808795770   -2.443460953  -96.513327279   15.454149915   26.252133025
   -1.618396215   -2.443460953  -93.401628598   17.638268530   27.102687290
   -1.427996661   -2.443460953  -89.634096079   22.238389569   27.396848458
   -1.237597106   -2.443460953  -84.858355841   27.868655414   26.378915274
   -1.047197551   -2.443460953  -79.091029282   32.268437258   23.548637738
   -0.856797996   -2.443460953  -72.772770880   33.286591240   18.863837033
   -0.666398442   -2.443460953  -66.697207573   29.529536651   12.763556668
   -0.475998887   -2.443460953  -61.844138749   20.424568929    5.987690865
   -0.285599332   -2.443460953  -59.223080828    6.207190846   -0.649337192
   -0.095199777   -2.443460953  -59.710420277  -11.888602063   -6.470116734
    0.095199777   -2.443460953  -63.813727740  -31.183074529  -11.045301492
    0.285599332   -2.443460953  -71.366592819  -47.252471688  -14.193793828
    0.475998887   -2.443460953  -81.242253130  -54.725635185  -15.927476538
    0.666398442   -2.443460953  -91.353655009  -49.222256006  -16.367391036
    0.856797996   -2.443460953  -99.085216316  -29.971760419  -15.699392930
    1.047197551   -2.443460953 -102.145572772   -1.258812491  -14.143989265
    1.237597106   -2.443460953  -99.473817550   28.676443760  -11.938931414
    1.427996661   -2.443460953  -91.713989455   50.863696908   -9.296380481
    1.618396215   -2.443460953  -80.994614328   59.122875287   -6.350153525
    1.808795770   -2.443460953  -70.176989957   52.067346462   -3.111889548
    1.999195325   -2.443460953  -61.945189954   32.765314089    0.483574883
    2.189594880   -2.443460953  -58.113861847    6.896100660    4.486461035
    2.379994435   -2.443460953  -59.329076454  -19.225680310    8.819415348
    2.570393989   -2.443460953  -65.095354907  -40.114582430   13.240905475
    2.760793544   -2.443460953  -74.020778612  -51.993119830   17.385914818
    2.951193099   -2.443460953  -84.205359346  -53.317695651   20.886595855

   -3.141592654   -2.094395102  -87.021465062  -41.340065906   13.777712174
   -2.951193099   -2.094395102  -93.653399713  -27.770676338   14.835775021
   -2.760793544   -2.094395102  -97.428332529  -12.021403775   15.398791416
   -2.570393989   -2.094395102  -98.354773851    1.574059680   15.557059895
   -2.379994435   -2.094395102  -97.129085383   10.355069257   15.413214216
   -2.189594880   -2.094395102  -94.725413058   14.137283177   15.081785725
   -1.999195325   -2.094395102  -91.940492225   14.793349155   14.638442684
   -1.808795770   -2.094395102  -89.121744597   14.894391609   14.030762890
   -1.618396215   -2.094395102  -86.185849599   16.189920118   13.029290302
   -1.427996661   -2.094395102  -82.862837422   18.852519068   11.296767615
   -1.237597106   -2.094395102  -78.986047647   21.739595359    8.546205222
   -1.047197551   -2.094395102  -74.663329456   23.285493464    4.719124151
   -0.856797996   -2.094395102  -70.273337950   22.219731616    0.057846202
   -0.666398442   -2.094395102  -66.394982817   17.789940808   -4.931730051
   -0.475998887   -2.094395102  -63.713374982    9.623342867   -9.648624705
   -0.285599332   -2.094395102  -62.953394770   -2.352813153  -13.563323915
   -0.095199777   -2.094395102  -64.797968808  -17.523393425  -16.351163797
    0.095199777   -2.094395102  -69.689964683  -33.875712802  -17.944744112
    0.285599332   -2.094395102  -77.511525170  -47.490150122  -18.482115744
    0.475998887   -2.094395102  -87.255646871  -53.218412296  -18.224727383
    0.666398442   -2.094395102  -96.970290911  -46.653317516  -17.435108114
    0.856797996   -2.094395102 -104.153300025  -26.830251687  -16.301692328
    1.047197551   -2.094395102 -106.583254013    2.208139931  -14.891260715
    1.237597106   -2.094395102 -103.226886210   32.414153882  -13.175172908
    1.427996661   -2.094395102  -94.723700165   54.950593275  -11.093683223
    1.618396215   -2.094395102  -83.180481855   63.712776913   -8.615978539
    1.808795770   -2.094395102  -71.428107766   57.306568508   -5.760911744
    1.999195325   -2.094395102  -62.129914876   38.716338084   -2.606963282
    2.189594880   -2.094395102  -57.103685566   13.447798940    0.723510296
    2.379994435   -2.094395102  -57.036601299  -12.386034945    4.058976972
    2.570393989   -2.094395102  -61.508915965  -33.459266595    7.199984002
    2.760793544   -2.094395102  -69.223301668  -46.013483289    9.946456730
    2.951193099   -2.094395102  -78.364010702  -48.391005480   12.156948826

   -3.141592654   -1.745329252  -84.973043585  -39.692843496    4.726176114
   -2.951193099   -1.745329252  -91.332042819  -26.551210739    5.194923962
   -2.760793544   -1.745329252  -94.913513774  -11.217258044    5.501643016
   -2.570393989   -1.745329252  -95.732946653    1.873464172    5.629437797
   -2.379994435   -1.745329252  -94.508198038   10.019674067    5.492483467
   -2.189594880   -1.745329252  -92.241191093   13.006067851    4.971612289
   -1.999195325   -1.745329252  -89.765933845   12.624032700    3.936484435
   -1.808795770   -1.745329252  -87.486274054   11.337068285    2.255891512
   -1.618396215   -1.745329252  -85.388154997   10.903308627   -0.166714388
   -1.427996661   -1.745329252  -83.248012584   11.734341194   -3.318493831
   -1.237597106   -1.745329252  -80.876154144   13.166266563   -7.021391894
   -1.047197551   -1.745329252  -78.256689734   14.157495487  -10.926342373
   -0.856797996   -1.745329252  -75.559676691   13.787535639  -14.595045597
   -0.666398442   -1.745329252  -73.122438926   11.263544579  -17.596898394
   -0.475998887   -1.745329252  -71.433085031    5.819979476  -19.630377197
   -0.285599332   -1.745329252  -71.118681293   -3.242883106  -20.580995875
   -0.095199777   -1.745329252  -72.885490131  -15.933907662  -20.537189486
    0.095199777   -1.745329252  -77.304909903  -30.665514019  -19.768654687
    0.285599332   -1.745329252  -84.441750355  -43.674015767  -18.631351846
    0.475998887   -1.745329252  -93.473801521  -49.664832256  -17.473779657
    0.666398442   -1.745329252 -102.580270314  -43.858697527  -16.511406145
    0.856797996   -1.745329252 -109.307490619  -24.796768179  -15.765544766
    1.047197551   -1.745329252 -111.391591670    3.900824521  -15.056740008
    1.237597106   -1.745329252 -107.697858259   34.355543888  -14.098518911
    1.427996661   -1.745329252  -98.759874126   57.619439496  -12.649979805
    1.618396215   -1.745329252  -86.622073013   67.274028955  -10.630732938
    1.808795770   -1.745329252  -74.117091348   61.585534874   -8.145427291
    1.999195325   -1.745329252  -63.963736464   43.339777796   -5.435754597
    2.189594880   -1.745329252  -58.056823371   17.997000429   -2.774197351
    2.379994435   -1.745329252  -57.157408742   -8.247472279   -0.395648138
    2.570393989   -1.745329252  -60.898228062  -29.948115876    1.552070780
    2.760793544   -1.745329252  -68.009988364  -43.199699502    3.014956480
    2.951193099   -1.745329252  -76.677461807  -46.220824995    4.037623422

   -3.141592654   -1.396263402  -86.824147759  -40.126646678    2.610835973
   -2.951193099   -1.396263402  -93.256440215  -26.870490222    2.480260264
   -2.760793544   -1.396263402  -96.879683561  -11.345795837    2.206886868
   -2.570393989   -1.396263402  -97.713629681    1.808546758    1.761929618
   -2.379994435   -1.396263402  -96.518550543    9.698067603    1.001536504
   -2.189594880   -1.396263402  -94.375827519   11.926017388   -0.295365994
   -1.999195325   -1.396263402  -92.226179645   10.187269802   -2.357704090
   -1.808795770   -1.396263402  -90.579348895    7.072895343   -5.324783499
   -1.618396215   -1.396263402  -89.474017617    4.782658574   -9.139050626
   -1.427996661   -1.396263402  -88.632799812    4.367628227  -13.472336163
   -1.237597106   -1.396263402  -87.691423746    5.739741208  -17.759657919
   -1.047197551   -1.396263402  -86.379682099    8.071681937  -21.338712770
   -0.856797996   -1.396263402  -84.617035572   10.213686091  -23.658981056
   -0.666398442   -1.396263402  -82.570316961   10.767963016  -24.432299476
   -0.475998887   -1.396263402  -80.687705804    8.266080767  -23.707791889
   -0.285599332   -1.396263402  -79.683654465    1.394090599  -21.822103513
   -0.095199777   -1.396263402  -80.446767074  -10.244591798  -19.281775447
    0.095199777   -1.396263402  -83.780944025  -25.158107044  -16.637192314
    0.285599332   -1.396263402  -89.974062692  -39.420403589  -14.332792825
    0.475998887   -1.396263402  -98.371319035  -47.300384940  -12.631640336
    0.666398442   -1.396263402 -107.214685544  -43.406641224  -11.562484936
    0.856797996   -1.396263402 -113.992120505  -25.633485884  -10.952666730
    1.047197551   -1.396263402 -116.275218435    2.827894041  -10.495726945
    1.237597106   -1.396263402 -112.721306832   34.095803212   -9.864923301
    1.427996661   -1.396263402 -103.698507514   58.806674049   -8.837538295
    1.618396215   -1.396263402  -91.190712938   69.908363482   -7.353220656
    1.808795770   -1.396263402  -78.086679823   65.107992645   -5.513182134
    1.999195325   -1.396263402  -67.239876571   46.962311023   -3.522242055
    2.189594880   -1.396263402  -60.690401861   21.020475513   -1.603235815
    2.379994435   -1.396263402  -59.305517998   -6.212483211    0.051938829
    2.570393989   -1.396263402  -62.759293858  -28.955844030    1.315958317
    2.760793544   -1.396263402  -69.765813984  -43.033256755    2.133030758
    2.951193099   -1.396263402  -78.452917363  -46.530927831    2.533811527

   -3.141592654   -1.047197551  -89.189707916  -42.370494196    3.795094310
   -2.951193099   -1.047197551  -96.039257161  -28.962541465    2.689787895
   -2.760793544   -1.047197551 -100.025577293  -13.058046841    1.339770812
   -2.570393989   -1.047197551 -101.153640896    0.381457652   -0.184507479
   -2.379994435   -1.047197551 -100.236049167    8.105178355   -1.952597255
   -2.189594880   -1.047197551  -98.466820296    9.471264581   -4.161125267
   -1.999195325   -1.047197551  -96.920521502    6.220839803   -7.040132341
   -1.808795770   -1.047197551  -96.195282275    1.376375820  -10.688654012
   -1.618396215   -1.047197551  -96.304351030   -2.123964488  -14.911128614
   -1.427996661   -1.047197551  -96.798906517   -2.502220283  -19.161367448
   -1.237597106   -1.047197551  -97.034617413    0.517251909  -22.666999539
   -1.047197551   -1.047197551  -96.446323840    5.871675794  -24.694020426
   -0.856797996   -1.047197551  -94.755789378   11.684610264  -24.826675010
   -0.666398442   -1.047197551  -92.096377037   15.602442652  -23.108395867
   -0.475998887   -1.047197551  -89.055569300   15.357400287  -20.009017358
   -0.285599332   -1.047197551  -86.606833278    9.209915020  -16.245687887
   -0.095199777   -1.047197551  -85.935034740   -3.231510486  -12.542562480
    0.095199777   -1.047197551  -88.104102613  -20.077387646   -9.439024769
    0.285599332   -1.047197551  -93.560580212  -36.794270156   -7.152085124
    0.475998887   -1.047197551 -101.684053624  -46.964648248   -5.607313603
    0.666398442   -1.047197551 -110.625967887  -44.622886774   -4.546591143
    0.856797996   -1.047197551 -117.697148794  -27.328254046   -3.699479450
    1.047197551   -1.047197551 -120.260361567    1.723653823   -2.890375600
    1.237597106   -1.047197551 -116.797771322   34.296184398   -2.053150522
    1.427996661   -1.047197551 -107.592621766   60.487047247   -1.191099480
    1.618396215   -1.047197551  -94.648184855   72.708394979   -0.300037164
    1.808795770   -1.047197551  -80.957888819   68.329978791    0.643962031
    1.999195325   -1.047197551  -69.516426143   49.870082552    1.659423872
    2.189594880   -1.047197551  -62.489568429   23.052489483    2.713692410
    2.379994435   -1.047197551  -60.826031688   -5.341107787    3.693628632
    2.570393989   -1.047197551  -64.228714696  -29.276839123    4.425185704
    2.760793544   -1.047197551  -71.397094401  -44.362530121    4.731385751
    2.951193099   -1.047197551  -80.407397907  -48.531316921    4.515908464

   -3.141592654   -0.698131701  -89.432073007  -45.686347243    3.802968323
   -2.951193099   -0.698131701  -96.942307553  -32.513156722    1.512319709
   -2.760793544   -0.698131701 -101.599671968  -16.520039346   -1.050042498
   -2.570393989   -0.698131701 -103.375007556   -2.988099334   -3.678861341
   -2.379994435   -0.698131701 -103.115504037    4.477120087   -6.328565304
   -2.189594880   -0.698131701 -102.104624039    5.044565456   -9.139178769
   -1.999195325   -0.698131701 -101.510070537    0.626119349  -12.322403088
   -1.808795770   -0.698131701 -101.951657594   -5.188571973  -15.929021182
   -1.618396215   -0.698131701 -103.333030831   -8.703833485  -19.645200781
   -1.427996661   -0.698131701 -104.964695361   -7.590889819  -22.776795432
   -1.237597106   -0.698131701 -105.906091599   -1.587374909  -24.482929212
   -1.047197551   -0.698131701 -105.360856079    7.583079822  -24.152604766
   -0.856797996   -0.698131701 -102.988367202   17.006714512  -21.706335623
   -0.666398442   -0.698131701  -99.059695583   23.347593151  -17.653912609
   -0.475998887   -0.698131701  -94.449838417   23.783106468  -12.892404652
   -0.285599332   -0.698131701  -90.471266279   16.601605344   -8.372103636
   -0.095199777   -0.698131701  -88.589067163    1.948851761   -4.761515743
    0.095199777   -0.698131701  -90.013999040  -17.421348259   -2.274680794
    0.285599332   -0.698131701  -95.169499477  -36.145975152   -0.660240852
    0.475998887   -0.698131701 -103.279284885  -47.273850381    0.580066754
    0.666398442   -0.698131701 -112.282065812  -44.802339929    1.904858137
    0.856797996   -0.698131701 -119.313738079  -26.688806106    3.486786230
    1.047197551   -0.698131701 -121.661592875    3.305028081    5.162414656
    1.237597106   -0.698131701 -117.830513880   36.491742840    6.597702257
    1.427996661   -0.698131701 -108.184320879   62.844292188    7.512985774
    1.618396215   -0.698131701  -94.802679231   74.898767023    7.864566331
    1.808795770   -0.698131701  -80.723469682   70.212576324    7.826706399
    1.999195325   -0.698131701  -68.956501747   51.398137783    7.662503491
    2.189594880   -0.698131701  -61.679860590   24.125266257    7.550742968
    2.379994435   -0.698131701  -59.872089056   -4.939268716    7.490901955
    2.570393989   -0.698131701  -63.283568063  -29.810331636    7.305942586
    2.760793544   -0.698131701  -70.657067014  -45.987532968    6.738945582
    2.951193099   -0.698131701  -80.076281948  -51.169484320    5.589052558

   -3.141592654   -0.349065850  -88.685139407  -50.467621175    3.273198415
   -2.951193099   -0.349065850  -97.174467947  -37.921235640    0.183028302
   -2.760793544   -0.349065850 -102.882361489  -22.066753492   -3.042942051
   -2.570393989   -0.349065850 -105.703233812   -8.407238913   -6.153642255
   -2.379994435   -0.349065850 -106.467916315   -0.903266696   -9.065869386
   -2.189594880   -0.349065850 -106.502360050   -0.605739963  -11.889497336
   -1.999195325   -0.349065850 -107.023325989   -5.419376286  -14.787564846
   -1.808795770   -0.349065850 -108.621858681  -11.148582836  -17.721472833
   -1.618396215   -0.349065850 -111.040060750  -13.385417680  -20.273472213
   -1.427996661   -0.349065850 -113.320538874   -9.472451828  -21.715572307
   -1.237597106   -0.349065850 -114.257968921    0.457498950  -21.333633802
   -1.047197551   -0.349065850 -112.932694879   13.645197550  -18.834598942
   -0.856797996   -0.349065850 -109.103921067   25.960352614  -14.570631720
   -0.666398442   -0.349065850 -103.347624270   33.227125384   -9.443836203
   -0.475998887   -0.349065850  -96.937131055   32.491840869   -4.537150046
   -0.285599332   -0.349065850  -91.537519154   22.649348923   -0.697959611
   -0.095199777   -0.349065850  -88.799409886    4.907776734    1.776866950
    0.095199777   -0.349065850  -89.905425287  -16.832624031    3.190325162
    0.285599332   -0.349065850  -95.060961402  -36.461526385    4.265135727
    0.475998887   -0.349065850 -103.190663628  -46.945072738    5.753671450
    0.666398442   -0.349065850 -111.987227454  -42.902023562    8.049850869
    0.856797996   -0.349065850 -118.501905144  -23.276849093   10.976386272
    1.047197551   -0.349065850 -120.120688161    7.344272797   13.881465491
    1.237597106   -0.349065850 -115.552118048   40.005475253   16.010919531
    1.427996661   -0.349065850 -105.353971827   65.049303196   16.886096687
    1.618396215   -0.349065850  -91.691514027   75.677224415   16.517462383
    1.808795770   -0.349065850  -77.569265087   69.987136001   15.302831604
    1.999195325   -0.349065850  -65.895153630   50.736101168   13.769516749
    2.189594880   -0.349065850  -58.757683805   23.354917176   12.294916372
    2.379994435   -0.349065850  -57.110247210   -5.894046008   10.978359340
    2.570393989   -0.349065850  -60.750180902  -31.329967419    9.658852767
    2.760793544   -0.349065850  -68.502260349  -48.502118318    8.058243292
    2.951193099   -0.349065850  -78.514118296  -54.891799720    5.949311057

   -3.141592654    0.000000000  -87.519462593  -55.959271998    2.182819683
   -2.951193099    0.000000000  -97.101965638  -43.805441377   -0.781816960
   -2.760793544    0.000000000 -103.927454604  -27.832117881   -3.673897245
   -2.570393989    0.000000000 -107.806195865  -13.721003400   -6.342131093
   -2.379994435    0.000000000 -109.537432759   -5.763302511   -8.771463553
   -2.189594880    0.000000000 -110.469762275   -5.204995877  -11.070842066
   -1.999195325    0.000000000 -111.845719399   -9.756444601  -13.320872246
   -1.808795770    0.000000000 -114.206198813  -14.660944597  -15.358540501
   -1.618396215    0.000000000 -117.129021861  -14.954304133  -16.690967540
   -1.427996661    0.000000000 -119.426713563   -7.914358863  -16.664013147
   -1.237597106    0.000000000 -119.721695841    5.645923335  -14.820306886
   -1.047197551    0.000000000 -117.106160849   21.794803287  -11.238083416
   -0.856797996    0.000000000 -111.576605636   35.316398427   -6.598934559
   -0.666398442    0.000000000 -104.096815130   41.624375558   -1.936201240
   -0.475998887    0.000000000  -96.321908153   38.211415356    1.818900668
   -0.285599332    0.000000000  -90.145223361   25.100128344    4.210189015
   -0.095199777    0.000000000  -87.203108667    4.811126281    5.432051517
    0.095199777    0.000000000  -88.437802941  -17.755125510    6.200695634
    0.285599332    0.000000000  -93.688662985  -36.237667270    7.416635656
    0.475998887    0.000000000 -101.549921756  -44.218762113    9.729717815
    0.666398442    0.000000000 -109.568760019  -37.571763410   13.204965507
    0.856797996    0.000000000 -114.905675479  -16.545856914   17.254153112
    1.047197551    0.000000000 -115.258220861   13.574822724   20.885408901
    1.237597106    0.000000000 -109.689912378   44.054369395   23.174641143
    1.427996661    0.000000000  -98.995682036   66.194698985   23.656913501
    1.618396215    0.000000000  -85.369454838   74.294366158   22.473061311
    1.808795770    0.000000000  -71.670628840   67.126987750   20.186485980
    1.999195325    0.000000000  -60.594491385   47.468986490   17.464241756
    2.189594880    0.000000000  -54.065431383   20.288611916   14.783174837
    2.379994435    0.000000000  -52.978204652   -8.754198568   12.321762768
    2.570393989    0.000000000  -57.173223982  -34.384238896    9.997293732
    2.760793544    0.000000000  -65.564857920  -52.234822074    7.617309774
    2.951193099    0.000000000  -76.375150720  -59.562681882    5.022811794

   -3.141592654    0.349065850  -85.681323331  -60.518468893    1.875812768
   -2.951193099    0.349065850  -96.149234019  -48.475581482   -0.016446158
   -2.760793544    0.349065850 -103.853443079  -32.338250441   -1.673358136
   -2.570393989    0.349065850 -108.560751287  -17.901459667   -3.138759612
   -2.379994435    0.349065850 -111.059002955   -9.647082427   -4.526790104
   -2.189594880    0.349065850 -112.709157553   -8.853337010   -5.965944103
   -1.999195325    0.349065850 -114.744756791  -12.957727564   -7.465202904
   -1.808795770    0.349065850 -117.623008119  -16.742948090   -8.785514371
   -1.618396215    0.349065850 -120.761129611  -14.972649767   -9.459465393
   -1.427996661    0.349065850 -122.806341826   -5.178264159   -9.008147180
   -1.237597106    0.349065850 -122.320651683   11.002447524   -7.238587838
   -1.047197551    0.349065850 -118.518447315   28.642974158   -4.430844848
   -0.856797996    0.349065850 -111.680068419   41.904120436   -1.255462599
   -0.666398442    0.349065850 -103.102866177   46.351230964    1.534619178
   -0.475998887    0.349065850  -94.673148432   40.328166638    3.483237012
   -0.285599332    0.349065850  -88.314391581   25.064260357    4.631107637
   -0.095199777    0.349065850  -85.472124605    4.099823226    5.502819269
    0.095199777    0.349065850  -86.755163158  -17.242774739    6.864640128
    0.285599332    0.349065850  -91.664994045  -32.988698308    9.368411593
    0.475998887    0.349065850  -98.602071054  -37.809408478   13.225958709
    0.666398442    0.349065850 -105.163653099  -28.948888636   18.032407657
    0.856797996    0.349065850 -108.799936664   -7.703417408   22.857266887
    1.047197551    0.349065850 -107.625782276   20.428095793   26.582918758
    1.237597106    0.349065850 -101.070792042   47.409501231   28.363435645
    1.427996661    0.349065850  -90.104273213   65.770374373   27.938965598
    1.618396215    0.349065850  -76.859020047   70.930133290   25.668285393
    1.808795770    0.349065850  -63.971380896   62.216296465   22.274234312
    1.999195325    0.349065850  -53.873060912   42.282590182   18.508281106
    2.189594880    0.349065850  -48.294536600   15.564765039   14.892847186
    2.379994435    0.349065850  -48.048431199  -12.889677631   11.661897517
    2.570393989    0.349065850  -52.994573678  -38.203001029    8.821963068
    2.760793544    0.349065850  -62.114949694  -56.130045274    6.289714078
    2.951193099    0.349065850  -73.696709450  -63.790913168    3.984040333

   -3.141592654    0.698131701  -84.063239440  -62.909680959    0.598730028
   -2.951193099    0.698131701  -94.962576955  -50.603973880    0.318824153
   -2.760793544    0.698131701 -103.057969426  -34.327872933    0.311338527
   -2.570393989    0.698131701 -108.143569883  -19.904159105    0.342013986
   -2.379994435    0.698131701 -111.037068281  -11.801952674    0.199883889
   -2.189594880    0.698131701 -113.113040782  -11.138909136   -0.241776781
   -1.999195325    0.698131701 -115.573732811  -15.049810181   -0.955260178
   -1.808795770    0.698131701 -118.784982349  -18.027933616   -1.728241607
   -1.618396215    0.698131701 -122.040491572  -14.835635041   -2.237745870
   -1.427996661    0.698131701 -123.902257427   -3.402970830   -2.225030470
   -1.237597106    0.698131701 -122.953022293   13.962381119   -1.652402531
   -1.047197551    0.698131701 -118.550224057   31.800383489   -0.736988333
   -0.856797996    0.698131701 -111.177488778   44.206044852    0.199944581
   -0.666398442    0.698131701 -102.290860164   47.281139280    0.954588941
   -0.475998887    0.698131701  -93.795478584   40.212395233    1.623483551
   -0.285599332    0.698131701  -87.474511188   25.008595148    2.594261220
   -0.095199777    0.698131701  -84.522325798    5.552805317    4.392974275
    0.095199777    0.698131701  -85.285344253  -13.084653958    7.444607646
    0.285599332    0.698131701  -89.105245041  -25.715877843   11.828079911
    0.475998887    0.698131701  -94.406404207  -28.112624599   17.152566766
    0.666398442    0.698131701  -99.019763063  -18.538590244   22.579707914
    0.856797996    0.698131701 -100.781004472    1.201448712   27.050216711
    1.047197551    0.698131701  -98.214765830   25.887171637   29.630819937
    1.237597106    0.698131701  -91.033743869   48.480384299   29.847814737
    1.427996661    0.698131701  -80.266143566   62.769790355   27.832669855
    1.618396215    0.698131701  -67.882985201   65.139742099   24.202803241
    1.808795770    0.698131701  -56.234195362   55.253453525   19.767139274
    1.999195325    0.698131701  -47.462830184   35.477615221   15.244238164
    2.189594880    0.698131701  -43.101072097    9.661499726   11.105562403
    2.379994435    0.698131701  -43.875395521  -17.715394258    7.592481362
    2.570393989    0.698131701  -49.648417549  -42.099135870    4.791116697
    2.760793544    0.698131701  -59.442495164  -59.348434010    2.720760763
    2.951193099    0.698131701  -71.589926536  -66.533026968    1.350760161

   -3.141592654    1.047197551  -85.442576350  -63.090596648   -3.758853784
   -2.951193099    1.047197551  -96.281445310  -49.840867312   -2.683419031
   -2.760793544    1.047197551 -104.181123663  -33.108243565   -1.365472366
   -2.570393989    1.047197551 -109.027142056  -18.666909033   -0.154406313
   -2.379994435    1.047197551 -111.711045925  -10.868963864    0.728583974
